,Name,Description,Also known as,Scientific name,Substitutions
508,poppy seeds,"These tiny, nutty seeds are typically used in baked goods, but some cuisines also use them in savory dishes.  Europeans prefer black poppy seeds, while Indians prefer white, but the two kinds can be substituted for one another.  Since poppy seeds are high in fat, they tend to go rancid quickly, so buy small amounts and store them in the refrigerator.  Consuming poppy seeds can result in a false positive on a drug test.",,Papaver somniferum,['sesame seed']
509,port,"This is a sweet Portuguese fortified wine that's sipped as an after-dinner drink, or used as a cooking ingredient.  Vintage ports are the best, but they are very expensive. The sediment at the bottom of the bottle is a sign of quality.  Crusted or late-bottled vintage ports are both less expensive and less elegant.  Cheaper yet are the lighter and fruitier wood ports, which include the tawny ports and the lowly ruby ports.  Wood ports don't age well in the bottle, so try to drink them within a year or two of purchase.  Once opened, port should be consumed within a week or so and stored in the refrigerator.","port wine, ruby ports, tawny ports, Vintage ports, wood ports",,"['Madeira', 'dry vermouth', 'black muscat wine', 'Banyuls', 'chicken stock', 'beef stock']"
510,Pouilly-Fuissé,"This is an area in the Burgundy region of France that's renown for its exquisite white wines.  Made with Chardonnay grapes, these wines are great with seafood and hors d'oeuvres.",,,['Chardonnay']
511,Pouilly-Fumé,This is a highly regarded dry white wine.,"Fume de Pouilly, Fumé de Pouilly, Pouilly-Fume",,['Sauvignon blanc']
512,poultry seasoning,,,,['oregano']
513,powdered sugar,"See also Powdered Sugar Replacement page for diabetics, and the Powdered Sugar Replacement page on www.vegweb.com.","confectioner's sugar, icing sugar",,"['sweetners, artifical', 'sugar']"
514,praline paste,"This paste is made with almond or hazelnut butter and sugar, and it's used to make candy and other desserts.  It's hard to make yourself, since homemade nut butters tend to be gritty.  Unfortunately, it's also hard to find commercially prepared praline paste, though you can order it online at www.kingarthurflour.com.   The oil sometimes separates and rises to the top, so stir before using.",praliné,,"['chestnut purée', 'nuts']"
515,preserved lemon,These are lemons that have been preserved in a salty brine for one or two months. They're a staple of Moroccan cuisine and somewhat hard to find in the U.S.,"heriseh, salt-cured lemon",,['lemon']
516,pretzel salt,These opaque salt crystals are used to coat pretzels,,,"['kosher salt', 'sesame seed']"
517,prune juice,,,Prunus subg. Prunus,['prune']
518,psyllium seeds,,isabgul seeds,,[]
519,pumpkin pie spice,,,,"['cinnamon', 'nutmeg']"
520,pumpkin purée,,pumpkin puree,Cucurbita pepo,['sweet potato']
521,pumpkin seeds,"Pumpkin seeds are terrific snacks.  Unlike sunflower seeds, they're usually eaten whole, though hulled pumpkin seeds, called pepitas, are commonly used in Mexican dishes.   To roast fresh pumpkin seeds, wash them and blot them dry, then toss them with salt and melted butter or margarine and bake on a cookie sheet in a 325° oven for about 15 minutes.  To dry fresh seeds, wash and blot them dry as before, but bake them in a warm (150°) oven for 1 to 2 hours.",,Cucurbita pepo,"['squash seeds', 'sesame seed', 'sunflower seeds']"
522,puréed prunes,,"lekvar, prune butter, prune lekvar, prune puree, prune purée, pureed prunes",,"['apple butter', 'lighter Bake', 'prune', 'prune']"
523,quatre epices,,"épices, epices Parisiennes",,"['ginger ground', 'Chinese five-spice powder', 'nutmeg']"
524,quince paste,"This is a Spanish and South American delicacy that's similar to quince jam, only thick enough to cut into slices. It's terrific which cheese or nuts.","dulce de membrillo, membrillo",,[]
525,ras el hanout,"A traditional Moroccan spice mix, the name means ""head of the shop,"" suggesting that it was the master of the spice shop who prepared this complex blend.  It's often cooked with rice and couscous dishes.   Look for it in Middle Eastern markets or African markets.",,,['ginger ground']
526,raspberry preserves,,,Rubus,"['strawberry preserves', 'blueberry jam']"
527,raspberry syrup,Torani is a well-known brand.,,Rubus,['grenadine']
528,raspberry vinegar,This is a mild and fruity vinegar that makes a terrific salad dressing.,,Rubus,"['sherry vinegar', 'champagne vinegar', 'blueberry vinegar', 'red wine vinegar', 'black currant vinegar', 'rice vinegar', 'cider vinegar', 'balsamic vinegar']"
529,raw sugar,,,,['turbinado sugar']
530,recaito,This mild Puerto Rican specialty is made from peppers and cilantro.,,,"['salsa verde', 'chile verde sauce']"
531,red bean curd,,"Fu Ru, red bean curd cheese, red preserved bean curd",,"['red sweet bean paste', 'red miso']"
532,red chile powder,"Red chile powder is made from hot red chiles that have been dried and ground.  Don't confuse chile powder with chili powder, a mixed spice for making chili.","chile powder, Mirchi , New Mexican red chile powder",,"['cayenne pepper - ground', 'paprika', 'hot chili oil']"
533,red chile sauce,,,,['piri piri sauce']
534,red currant jelly,Red currant jelly is tart and often served with lamb and venison.,,Ribes rubrum,['black currant jelly']
535,red curry paste,,nam prik kaeng daeng,,['yellow curry paste']
536,red hots,,"cinnamon imperials, cinnamon red hots",,[]
537,red pepper flakes,These are dried cayenne peppers that have been crushed.  They're often sprinkled on pizza to add heat.,"crushed red pepper, pizza pepper",,"['cayenne pepper - ground', 'chile paste']"
538,red pepper sauce,Red pepper sauce is a mild sauce made from roasted red bell peppers and other spices.,,,['tomato sauce']
539,red rice vinegar,"This Asian vinegar is a bit salty. It's sometimes used in seafood or sweet and sour dishes, or as a dipping sauce.","Chinese red rice vinegar, Chinese red vinegar, red vinegar",,"['Chinese black vinegar', 'cider vinegar', 'red wine vinegar']"
540,red sweet bean paste,"This is made from azuki beans, and Asian cooks use it to fill buns and dumplings and to make puddings.  Like peanut butter, it comes in both creamy and crunchy versions. The creamy version also comes in powdered form.    Don't confuse this with sweet bean paste, which is made from sweetened fermented soybeans.","red bean paste, red bean sauce, sweet red bean paste",,['Salt']
541,red wine,"Red wines are heavier and more strongly flavored than white wines, and they go best with heavier, more strongly flavored foods, like red meat, pasta, and ripe cheeses.  They should always be served at room temperature.",,,"['Madeira', 'port', 'pomegranate molasses', 'cranberry juice', 'chicken broth', 'balsamic vinegar', 'currant syrup']"
542,red wine vinegar,"This assertive vinegar is a staple in French households. It's used in vinaigrettes and for making marinades, stews, and sauces. It's a good choice if you're trying to balance strong flavors in a hearty dish.",,,"['balsamic vinegar', 'white wine vinegar', 'sherry vinegar', 'cider vinegar', 'rice vinegar']"
543,retsina,"This is a white Greek wine that's flavored with pine resin.  It's popular with Greeks, but hasn't caught on elsewhere.  It should be served at room temperature.",,,['Metaxa']
544,Rhine Wine,Riesling grapes are used to make white Rhine wine.,,,"['Riesling', 'Gewürztraminer']"
545,Rhône wine,"Vineyards along the Rhône River in Southeastern France produce red, white, and blush wines, but they're best known for their excellent red wines.  Châteauneuf-du-Pape is the region's most famous appellation, while Côtes-du-Rhône is the catch-all name given to lesser Rhône wines.",Rhone wine,,"['Syrah', 'Bordeaux wine (red)', 'Pinot Noir', 'Merlot', 'Barbera', 'Zinfandel', 'Cabernet Sauvignon']"
546,rice paddy herb,Vietnamese and Thai cooks use this herb in soups and curry dishes.,ngo om,Limnophila aromatica,['cilantro']
547,rice vinegar,"Rice vinegars are popular in Asian and they're sweeter, milder, and less acidic than Western vinegars. They're sometimes called rice wine vinegars, but they're made from rice, not rice wine. Most recipes that call for rice vinegar intend for you to use white rice vinegar, which is used in both China and Japan. The Chinese also use red rice vinegar with seafood or in sweet and sour dishes, and black rice vinegar in stir-fries and dipping sauces.",rice wine vinegar,Oryza,"['sugar', 'white wine vinegar', 'water']"
548,rice wine,"Technically, this should be called ""rice beer,"" since it's fermented from a grain rather than a fruit.   The Japanese produce two kinds of rice wines:  sake, a dry wine that is used for drinking and cooking, and mirin, a sweet wine which is used just for cooking.   Chinese cooks use a product similar to sake, called Shaoxing wine.",,,"['dry vermouth', 'Scotch whisky', 'white wine', 'sherry']"
549,Riesling,"If made in Germany or Alsace, a Riesling is a very good, somewhat sweet white wine.   If made in America, it's usually a so-so white wine that's usually made from Sylvaner = Franken Riesling, Gray Riesling and Emerald Riesling grapes, mediocre varieties which coast on the reputation of their superior relative, Johanissberg Riesling.","Emerald Riesling, Franken Riesling, Gray Riesling, Sylvaner",,"['Johannisberg Riesling', 'Gewürztraminer', 'Pinot blanc', 'Chenin blanc', 'sugar']"
550,Rioja,This is a region in Northern Spain that's known for its economical and fairly good red wines.,,,"['Chianti', 'Pinot Noir', 'Burgundy wine (red)']"
551,rock salt,"This is the cheap, non-food grade salt that we throw onto icy walkways and use to make ice cream.  It doesn't actually go into the ice cream, as some have learned the hard way, but rather into the wooden ice-filled tub that surrounds the bucket of ice cream.  The salt lowers the freezing point of the ice, which causes it to melt.  As it melts, it absorbs heat from the ice cream, helping it to freeze more quickly.  Use a ratio of one part rock salt for every five parts of ice.  If you're out of rock salt, other kinds of salt will also work, though you should use less since finer grains of salt can can be packed more densely into a cup than large chunks of rock salt.  The biggest danger is that you'll use too much salt, which will make your ice cream freeze too fast and become crusty.  When using salt other than rock salt, start with a modest amount and check the ice cream after you've churned it for ten minutes.  If the ice cream is just beginning to firm up, you have the right amount of salt.  If it's not yet firming up, you need to add more salt.   If it's crusty along the sides of the bucket, then you've added too much salt.","halite, ice cream salt, land salt, sidewalk salt",,"['kosher salt', 'table salt']"
552,rocoto sauce,This moderately hot Peruvian sauce is made from rocoto chiles.,,,"['red chile sauce', 'salsa verde']"
553,romeritos,"This Mexican herb has succulent leaves and is used as a seasoning or cooking green, especially during Lent.",seepweed,Suaeda mexicana,"['nopalitos', 'purslane']"
554,rose essence,"This is similar to rose water, only it's far more concentrated. Indian cooks use it to flavor beverages and desserts.",,,"['rose syrup', 'rose water', 'saffron']"
555,rose syrup,"This is used in the Middle East, India, Persia, and Southeast Asia to flavor desserts and beverages.",rose-scented syrup,,"['rose essence', 'rose water']"
